==============================================================================
VUELTA 197, TAREA 3: MIS CLASES SOBRE LOS 240, ESCRITAS ANTES DEL DESTAPE
==============================================================================

LOS PUESTOS SE LEEN DE docs/loop/SALIDA_V197_T3_CIEGA.txt Y NO SE TECLEAN.
EL DESTAPE, docs/loop/SALIDA_V197_T3_DESTAPE.txt, NO SE HA ABIERTO.

LA VARA, CITADA POR NUMERO Y NO PARAFRASEADA: docs/BANCO_DE_TEXTOS.md 9.6.1,
LA VARA DE LA RAMA CONTENIDO-MANDA, con sus precisiones 9.6.2 (LA VARA TIENE
DIRECCION: pregunta que anade el HIJO a la MADRE, nunca al reves) y 9.6.3 (EL
TAMANO DEL SOLAPE NO DECIDE: se pesa el resto y en que lado), y la tabla de
LOS DOS POLOS del 9.22: procedimiento en los dos sentidos sobre DOS LINEAS
DISTINTAS es C con enlace mutuo; linea en los dos sentidos es A con fusion;
y procedimiento en UN solo sentido es el caso corriente, que continua.

Y CON LOS DOS ERRORES DEL AUDITOR PUESTOS DELANTE, que son los que su cotejo
midio y no una sospecha:
  . LA VARA ES EL SUELO Y NO EL TECHO. Antes de aplicarla se pregunta si el
    par pertenece a una familia con REGLA PROPIA ya fijada. Es la especie del
    719 (la regla del puesto 595) y la del 976 (el sub-puro 7).
  . LA CONTENCION SE MIDE SOBRE EL CONTENIDO, NO SOBRE EL CONTENEDOR. Si el
    corto cabe ENTERO en el largo y no trae ni un paso propio, es A, POR
    MUCHO QUE al largo le sobre un procedimiento entero. Es la especie del
    2838, y la aplique en catorce pares que marco como CONTENCION.

LA B NI SE SALTA NI SE SOBRE EMITE, Y AQUI EMITO CERO, CON SU RIESGO DELANTE.
El sesgo esta medido en las dos direcciones y las dos son perdida. No
encontre ningun par que se pise sin arista y sin que ninguno nombre al otro.
SI EL ARCHIVO TRAE ALGUNA B EN ESTOS 240, LA FALLE POR OMISION, y lo escribo
aqui antes de saberlo.

DOS QUEMADOS QUE NO ESTABAN EN LA LISTA SELLADA DEL SUJETO, Y LOS DECLARO
IGUAL AUNQUE LLEGAN TARDE, PORQUE CALLARLOS SERIA PEOR:
  . EL 654. Su clase de archivo me llego por la lista QUEMADOS del fichero
    scripts/loop/vuelta196_tarea2_relectura_al_doble.py, que lei ENTERO al
    clonarlo para escribir el sujeto de esta vuelta, o sea ANTES de leer la
    ciega. Es contaminacion MIA por no comprobar si la lista de quemados de
    la 196 nombraba puestos de MI universo. Sale del credito.
  . EL 1077. Es el EJEMPLAR del 9.22 y el banco lo nombra con su clase y con
    sus dos nodos. El encargo me manda citar el 9.22, asi que LA DOCTRINA QUE
    ME ORDENAN LEER QUEMA UN PUESTO DE MI PROPIO SUJETO. Sale del credito y
    va levantado como hallazgo.

| puesto | mi clase | mi razon |
| 1380 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1381 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1382 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1383 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1807 | A | A. compra_energia_limpia y energia_fuentes_limpias: convertir residuos en energia y comprar renovable estan en los dos, y los residuos de cada lado son lineas. |
| 1808 | A | A. employee_mobilization_sostenibilidad e involucramiento_empleados_sostenibilidad: el mismo nodo, involucrar y reconocer al personal en sostenibilidad. |
| 1809 | A | A. critica_eco_eficiencia y menos_malo_vs_bueno: la misma critica, menos malo no es bueno, la metrica de eficiencia optimiza lo equivocado, pasar al rediseno regenerativo. QUEMADO. |
| 1810 | A | A. construccion_capacidad_empleados e inversion_capacitacion_sostenibilidad: disenar la capacitacion de sostenibilidad por rol. Residuos de linea. QUEMADO. |
| 1818 | A | A. CONTENCION: los 3 pasos de ser_menos_malo_vs_ser_bueno son los pasos 4, 3 y 5 de menos_malo_vs_bueno, y el ultimo palabra por palabra. |
| 1819 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1820 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1821 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1822 | A | A. CONTENCION: los 4 pasos de responsabilidad_extendida_productor estan los cuatro en mitigacion_riesgos_ambientales: mapear la cadena, guias a proveedores, verificacion, comunicacion de crisis. |
| 1823 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1824 | A | A. CONTENCION: los 3 pasos de mensajeria_creativa_positiva estan DENTRO de los pasos 4 y 5 de diseno_mensaje_verde: tono positivo, beneficios practicos, innovacion y progreso. |
| 1825 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1826 | A | A. unirse_grupo_lideres_climaticos y unirse_organizacion_rsc_ambiental: los mismos cuatro pasos, casi literales. |
| 1827 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 1828 | A | A. CONTENCION: los 4 pasos de neutralidad_carbono son los pasos 6, 4, 2 y 5 de compra_offsets_carbono, uno de ellos palabra por palabra. |
| 1829 | A | A. CONTENCION: los 4 pasos de eco_efectividad_re_evolucion_industrial son los pasos 2, 4, 6 y 5 de eco_efectividad_2, uno de ellos palabra por palabra. |
| 2031 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2032 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2033 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2034 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2035 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2036 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2037 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2038 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2158 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2159 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2160 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2161 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2163 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2164 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2165 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2166 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2427 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2428 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2429 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2430 | A | A. introduccion_lean y lean_manufacturing: mapear, eliminar lo que no agrega valor, sistema pull. La misma introduccion. |
| 2431 | A | A. CONTENCION: los pasos 7 y 8 de accion_correctiva_sistematica son LITERALMENTE los pasos 4 y 5 de accion_correctiva_5, y el resto se corresponde uno a uno. |
| 2432 | A | A. funcion_perdida_limites_especificacion y funcion_perdida_taguchi: los mismos cinco pasos, reordenados. |
| 2433 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2434 | A | A. filosofia_zero_defectos y zero_defects_concepto: eliminar el lenguaje del nivel aceptable y comunicar el estandar. El mismo concepto. |
| 2661 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2662 | A | A. consejo_calidad_2 y consejo_de_calidad_3: conformar el consejo y su funcionamiento periodico. QUEMADO por la 4.2 y la 5.3 del acta 197. |
| 2663 | A | A. CONTENCION: los pasos 7 a 11 de consejo_de_calidad son LITERALMENTE los pasos 2, 3 y 4 de consejo_calidad y los pasos 2 y 3 de consejo_calidad_2. |
| 2664 | A | A. CONTENCION: los 6 pasos de rol_alta_direccion_benchmarking son LITERALMENTE los pasos 2 a 7 de gestion_efectiva_benchmarking. |
| 2665 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2666 | A | A. CONTENCION: los pasos 1 y 3 de consumidor_parte_linea_produccion son PALABRA POR PALABRA los pasos 5 y 6 de consumidor_como_eje_de_produccion. |
| 2667 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2668 | A | A. definiciones_operacionales y definiciones_operacionales_defectos: reunir a los mismos, redactar definiciones sin ambiguedad, difundir y medir. El mismo nodo. |
| 2837 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2838 | A | A. CONTENCION: analisis_causa_raiz_diagnostico cabe ENTERO en los pasos 1 a 4 de viaje_diagnostico_remedial y NO trae ni un paso propio. Que al largo le sobre el remedio NO lo cambia. QUEMADO. |
| 2839 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2840 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2841 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2842 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2843 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2844 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2914 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2915 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2916 | A | A. CONTENCION: los 4 pasos de consejo_de_calidad_3 caben en consejo_de_calidad, que trae once. QUEMADO. |
| 2917 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2920 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2921 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 2922 | A | A. control_estadistico_del_proceso y control_estadistico_proceso: cartas de control, eliminar causas especiales, usar el control para innovar. El mismo nodo con dos nombres. |
| 2923 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3071 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3072 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3073 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3074 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3075 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3076 | A | A. CONTENCION: los 4 pasos de accion_correctiva_4, reuniones regulares, escalar, formalizar y seguimiento, estan los cuatro dentro de accion_correctiva_sistematica. |
| 3077 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3078 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3090 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3091 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3092 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3093 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3094 | A | A. distincion_causas_comunes_especiales_incidentes y responsabilidad_gerencial_causas_comunes: la carta de control para repartir comunes y especiales, y no culpar al individuo. Residuos de linea. |
| 3095 | A | A. limites_control_por_juicio_error y limites_de_especificacion_vs_limites_de_control: calcular los limites del proceso y no de la especificacion, y capacitar a supervisores. Residuos de linea. |
| 3096 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3097 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3172 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3173 | A | A. autocontrol_planificacion_servicio y autocontrol_y_controlabilidad: las mismas condiciones de autocontrol, saber la meta, saber el desempeno, poder ajustar. QUEMADO. |
| 3174 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3180 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3186 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3187 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3188 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3189 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3190 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3191 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3192 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3193 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3194 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3195 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3196 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3197 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3330 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3331 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3332 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3333 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3334 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3335 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3336 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |
| 3337 | D | D. CONTINUA o ARISTA QUE FALTA: procedimiento en UN SOLO sentido, o dos nodos distintos que no se repiten. Lo que uno anade al otro NO cabe en una linea. |

CIFRA pares clasificados: 240
MI REPARTO: A 47 | B 0 | C 1 | D 192

FIN. Estas clases se commitean ANTES de abrir el destape.
